customer_id,Name,email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_0651,Christine Garcia,sandra03@example.com,United Kingdom,female,20.0,2023-04-05,2023-04-06,2023-04-07,3.0,family,hb,E,complementary,No deposit,group,2,-3.0,250.0,303,453,Yes,1,canceled,excellent,,100.0,0.0,0,A_005,C_101
CUST_0724,Willie Henry,christopher88@example.org,,,,2023-04-16,2023-04-17,2023-04-18,1.0,transient,,c,Direct,non refundable,,3,300.0,,377,470,no,,Check-Out,6,9.0,,0.0,0,A_048,C_101
CUST_0725,Todd Reynolds,denise93@example.com,Spain,,20.0,2023-04-16,2023-04-17,2023-04-18,0.0,group,Half Board,C,offline ta/to,Non Refund,group,2,5.0,250.0,1479,250,Y,,confirmed,5,7.0,0.0,0.0,NA,N/A,C_103
CUST_0726,Matthew Miller,ihall@example.net,france,Non-Binary,52.0,2023-04-16,2023-04-17,2023-04-18,3.0,couple,hb,A,ONLINE,No Deposit,group,5,7.0,120.0,550,108,1,3,PendingCXL,8,10.0,500.0,0.0,3,A_033,C_105
CUST_0727,Robert Marquez,kimberlyrussell@example.net,Italy,male,88.0,2023-04-16,2023-04-17,2023-04-18,0.0,Family,,E,online ta,Refundable,contract,1,7.0,300.0,1476,491,0,4,check-out,4,,0.0,0.0,3,A_014,C_102
CUST_0728,Brittany Dawson,catherineflynn@example.com,Italy,female,30.0,2023-04-16,2023-04-17,2023-04-18,0.0,adults,sc,E,corporate,No Deposit,Transient,1,7.0,0.0,383,374,N,None,PendingCXL,good,9.0,50.0,0.0,NA,A_043,C_103
CUST_0729,Nancy Stewart,david66@example.net,,M,49.0,2023-04-17,2023-04-18,2023-04-19,0.0,Adults,sc,,ONLINE TA,Non Refund,transient,4,300.0,150.0,322,416,No,2,canceled,8,1.0,,0.0,1,A_050,C_103
CUST_0730,Aaron Parker,barbarachen@example.org,Portugal,Female,89.0,2023-04-17,2023-04-18,2023-04-19,1.0,Couple,FB,G,,No Deposit,Group,0,4.0,80.0,1403,394,0,0,Pending,3,,0.0,,1,A_019,C_101
CUST_0731,Debra Anderson,nancysmith@example.org,Germany,,34.0,2023-04-17,2023-04-18,2023-04-19,2.0,Family,sc,d,Complementary,refundable,Contract,0,14.0,100.0,1181,343,,1,Canceled,6,,100.0,0.0,3,A_007,N/A
CUST_0732,Jerry Peters,jbaker@example.net,United Kingdom,M,56.0,2023-04-17,2023-04-18,2023-04-19,4.0,single,bb,H,groups,Non Refund,Transient-Party,0,1.0,-50.0,148,264,0,,confirmed,,10.0,100.0,0.0,0,A_037,C_101
CUST_0733,Alexander Gomez,inewton@example.org,united states,F,70.0,2023-04-17,2023-04-18,2023-04-19,5.0,Single,Half Board,p,,No deposit,contract,0,10.0,,714,469,,1,Check-Out,1,8.0,0.0,0.0,1,,C_102
CUST_0734,Linda Nguyen,kjohnson@example.org,France,Male,75.0,2023-04-17,2023-04-18,2023-04-19,4.0,Adults,Full Board,c,direct,Non Refund,Transient,0,3.0,250.0,1080,279,NA,1,canceled,8,7.0,,0.0,0,A_001,C_104
CUST_1830,Frederick Daugherty,ronaldsmith@example.net,spain,FEMALE,46.0,2023-09-24,2023-09-25,2023-09-26,4.0,single,Bed & Breakfast,c,Offline TA/TO,refundable,group,3,0.0,100.0,105,42,yes,2,Pending,good,3.0,500.0,0.0,3,A_021,N/A
CUST_0736,Steven Stein,zgomez@example.net,Portugal,MALE,82.0,2023-04-18,2023-04-19,2023-04-20,2.0,Children,SC,l,,Refundable,transient-party,5,3.0,0.0,445,333,NA,,PendingCXL,4,10.0,0.0,0.0,3,A_029,C_105
CUST_0737,Kenneth Jackson MD,jenniferwilson@example.com,Germany,Non-Binary,44.0,2023-04-18,2023-04-19,2023-04-20,1.0,adults,,e,offline ta/to,Refundable,Transient-Party,3,-3.0,80.0,983,391,no,,Check-Out,good,5.0,0.0,0.0,0,A_041,C_101
CUST_0738,Elizabeth Snyder,mcknightbrandon@example.net,UNK,Female,36.0,2023-04-18,2023-04-19,2023-04-20,4.0,couple,,A,ONLINE,Refundable,transient,1,2.0,,1376,172,no,None,check-out,7,10.0,2000.0,0.0,1,,C_101
CUST_0739,Jessica Fisher,stephanie67@example.net,Argentina,,65.0,2023-04-18,2023-04-19,2023-04-20,3.0,Transient,FB,d,offline ta/to,Non Refund,Transient,2,10.0,100.0,961,496,No,4,confirmed,fair,6.0,100.0,0.0,3,A_043,C_101
CUST_0740,Angela King,eroberts@example.net,Australia,,87.0,2023-04-18,2023-04-19,2023-04-20,1.0,Family,SC,f,Direct,Refundable,transient-party,0,14.0,5000.0,1352,363,,4,No-Show,fair,5.0,100.0,0.0,3,A_001,C_105
CUST_0741,Mario Wheeler,jessicacummings@example.net,France,Male,39.0,2023-04-18,2023-04-19,2023-04-20,4.0,children,,g,online ta,Non Refund,Transient-Party,4,4.0,,672,94,NA,Multiple,Check-Out,2,,50.0,1.0,0,A_005,C_104
CUST_0742,Brian Torres,hernandezalan@example.net,France,Other,49.0,2023-04-18,2023-04-19,2023-04-20,3.0,adults,bb,F,complementary,refundable,Transient,0,4.0,120.0,531,123,No,,Confirmed,1,3.0,50.0,0.0,NA,A_002,C_101
CUST_0743,Evelyn Oliver,emily76@example.com,UNITED KINGDOM,Female,86.0,2023-04-19,2023-04-20,2023-04-21,1.0,transient,HB,p,groups,Refundable,Contract,0,14.0,,766,254,NA,4,Pending,N/A,,100.0,0.0,1,A_003,C_103
CUST_0744,Gary Cook,uthompson@example.net,brazil,female,72.0,2023-04-19,2023-04-20,2023-04-21,4.0,transient,Full Board,f,Aviation,no deposit,Transient,5,5.0,80.0,605,369,Yes,4,confirmed,,6.0,200.0,,NA,A_039,C_103
CUST_0745,Shannon Mccann,shirley13@example.com,UNITED KINGDOM,FEMALE,89.0,2023-04-19,2023-04-20,2023-04-21,5.0,Single,SC,,direct,no deposit,Transient,4,10.0,150.0,167,342,0,Multiple,Pending,good,2.0,200.0,0.0,3,A_037,N/A
CUST_0746,Frank Valentine,kpeterson@example.net,,Male,75.0,2023-04-19,2023-04-20,2023-04-21,3.0,Adults,fb,H,corporate,No deposit,Transient,3,2.0,5000.0,1482,247,Yes,2,No-Show,2,10.0,0.0,0.0,NA,A_029,C_103
CUST_0747,Ernest Oconnell,ymitchell@example.com,Australia,Female,,2023-04-19,2023-04-20,2023-04-21,0.0,Adults,SC,L,ONLINE,No deposit,transient-party,0,3.0,5000.0,676,496,No,1,PendingCXL,6,5.0,100.0,0.0,3,A_036,C_101
CUST_0748,Mr. Michael Henry,stephaniewilliams@example.net,Argentina,Non-Binary,18.0,2023-04-19,2023-04-20,2023-04-21,4.0,couple,Bed & Breakfast,l,ONLINE TA,Refundable,Group,0,2.0,100.0,1067,149,NA,,No-Show,5,7.0,50.0,,3,A_019,C_105
CUST_0749,Dana Bennett,russellramirez@example.net,Portuagal,male,77.0,2023-04-19,2023-04-20,2023-04-21,3.0,Group,Half Board,E,online ta,Non-Refund,Group,1,300.0,200.0,878,286,Y,1,No-Show,excellent,10.0,500.0,,0,A_019,C_105
CUST_0750,Jenna Wilson,cory42@example.org,france,Male,55.0,2023-04-20,2023-04-21,2023-04-22,1.0,Couple,Bed & Breakfast,P,corporate,Refundable,Group,999,7.0,100.0,407,345,,3,Check-Out,1,8.0,100.0,0.0,2,A_012,C_101
CUST_0751,Leslie Gardner,joshua73@example.org,USA,Other,39.0,2023-04-20,2023-04-21,2023-04-22,5.0,Group,,l,corporate,No deposit,transient-party,999,14.0,250.0,746,429,Yes,4,PendingCXL,3,,100.0,0.0,1,A_040,
CUST_0752,Joshua Benton,sheila49@example.org,UNK,male,18.0,2023-04-20,2023-04-21,2023-04-22,3.0,single,BB,c,,No Deposit,group,1,7.0,80.0,1435,497,N,0,No-Show,5,10.0,,0.0,3,A_033,C_102
CUST_0753,Michelle Gonzales,elizabeththomas@example.org,DEU,F,,2023-04-20,2023-04-21,2023-04-22,5.0,family,hb,h,Complementary,Non-Refund,transient-party,0,,80.0,456,372,Y,,check-out,,8.0,100.0,0.0,1,A_011,C_102
CUST_0754,Michael Fuentes,anthonyorr@example.net,Portuagal,female,79.0,2023-04-20,2023-04-21,2023-04-22,1.0,transient,SC,f,Online TA,Refundable,transient,3,,0.0,1270,253,no,3,confirmed,3,4.0,,0.0,2,A_038,C_104
CUST_0755,Jason Porter,adamwall@example.org,united states,F,52.0,2023-04-20,2023-04-21,2023-04-22,3.0,adults,Full Board,d,direct,no deposit,Group,0,10.0,300.0,795,234,No,2,canceled,1,,50.0,,1,A_037,C_105
CUST_0756,David Hopkins,james96@example.net,Spain,F,50.0,2023-04-20,2023-04-21,2023-04-22,2.0,Couple,HB,e,Groups,Refundable,transient-party,0,5.0,5000.0,145,2,no,0,no-show,4,9.0,,0.0,NA,A_016,C_101
CUST_0757,Richard Jones,dmeyer@example.com,united states,,66.0,2023-04-21,2023-04-22,2023-04-23,4.0,family,Undefined,L,Corporate,Non Refund,Group,5,2.0,-50.0,268,28,0,3,No-Show,5,8.0,200.0,0.0,2,A_005,C_103
CUST_0758,Karen Morales DDS,moransamantha@example.org,Germany,male,62.0,2023-04-21,2023-04-22,2023-04-23,1.0,single,BB,D,,No deposit,transient,0,,0.0,228,240,No,2,Check-Out,poor,7.0,,0.0,2,A_025,C_101
CUST_0759,Melissa Stephens,foneal@example.com,,Non-Binary,45.0,2023-04-21,2023-04-22,2023-04-23,3.0,Couple,SC,D,Offline TA/TO,Refundable,Transient,0,10.0,100.0,287,286,No,1,no-show,10,10.0,50.0,0.0,2,A_041,C_103
CUST_0760,Heather Woodard,linvictoria@example.net,,female,83.0,2023-04-21,2023-04-22,2023-04-23,1.0,Couple,Half Board,h,Complementary,Refundable,Contract,0,1.0,200.0,725,286,yes,,confirmed,2,9.0,500.0,0.0,0,A_017,C_102
CUST_0761,Mark Miller,schmittlinda@example.net,DEU,FEMALE,54.0,2023-04-21,2023-04-22,2023-04-23,0.0,Couple,bb,L,ONLINE,no deposit,contract,1,-3.0,0.0,375,454,2,,Canceled,1,,,0.0,0,A_009,N/A
CUST_0762,Matthew Kelly,jessicamurphy@example.net,DEU,Female,23.0,2023-04-21,2023-04-22,2023-04-23,5.0,Family,FB,A,groups,Refundable,Transient,0,5.0,150.0,714,61,,,Confirmed,5,3.0,100.0,,NA,A_008,Unknown
CUST_0763,Andrew Terrell,joshua81@example.net,Spain,male,,2023-04-21,2023-04-22,2023-04-23,1.0,adults,hb,e,Offline TA/TO,Non Refund,group,0,-3.0,250.0,704,323,2,,Canceled,3,2.0,50.0,,0,,C_105
CUST_0764,Jennifer Goodwin,patricia06@example.org,,M,86.0,2023-04-22,2023-04-23,2023-04-24,4.0,Couple,SC,A,,Non Refund,Group,3,2.0,200.0,1087,75,NA,,Check-Out,poor,9.0,,0.0,0,A_033,C_101
CUST_0765,Mr. Adam Green,james80@example.net,DEU,M,26.0,2023-04-22,2023-04-23,2023-04-24,0.0,Family,bb,e,direct,Refundable,contract,1,-3.0,300.0,1454,174,0,0,Canceled,10,,,1.0,0,A_009,C_103
CUST_0766,Joseph Carpenter,sanchezbrenda@example.org,Spain,,56.0,2023-04-22,2023-04-23,2023-04-24,5.0,Group,,d,Aviation,No deposit,contract,4,300.0,150.0,941,124,yes,,Pending,9,7.0,,0.0,3,A_028,C_101
CUST_0767,Jill Myers,josephhernandez@example.org,Canada,Female,,2023-04-22,2023-04-23,2023-04-24,4.0,family,BB,g,,No Deposit,transient,3,14.0,5000.0,421,88,0,3,canceled,5,9.0,100.0,0.0,3,A_023,C_103
CUST_0768,Kevin Mason,mcampbell@example.net,brazil,Male,68.0,2023-04-22,2023-04-23,2023-04-24,3.0,children,FB,A,Groups,Refundable,Transient-Party,0,10.0,5000.0,998,171,Yes,1,Confirmed,8,10.0,100.0,0.0,1,A_033,C_104
CUST_0769,Allison Garcia,tapiamercedes@example.net,Japan,Other,,2023-04-22,2023-04-23,2023-04-24,5.0,Single,FB,d,Aviation,non refundable,Contract,1,3.0,150.0,962,476,1,,No-Show,2,4.0,100.0,0.0,1,A_023,C_101
CUST_0603,Sherri Smith,hmyers@example.com,UNITED KINGDOM,male,41.0,2023-03-29,2023-03-30,2023-03-31,2.0,Single,FB,L,ONLINE,No deposit,Transient,2,10.0,0.0,1151,46,,4,PendingCXL,good,,1000.0,0.0,3,,C_103
CUST_0771,Charles Collins,jenniferwilliams@example.net,Argentina,Non-Binary,89.0,2023-04-23,2023-04-24,2023-04-25,4.0,Family,SC,E,online ta,Non-Refund,Transient,1,0.0,200.0,1162,80,NA,4,Confirmed,9,,50.0,0.0,0,A_031,C_101
CUST_0772,Christine Webb,christina93@example.net,UNITED KINGDOM,Female,53.0,2023-04-23,2023-04-24,2023-04-25,1.0,group,,G,ONLINE,Refundable,Group,1,0.0,120.0,1180,44,NA,None,No-Show,4,10.0,,0.0,3,A_050,C_105
CUST_0773,Jessica Horton,todd24@example.org,spain,F,73.0,2023-04-23,2023-04-24,2023-04-25,2.0,Single,Half Board,F,offline ta/to,Non-Refund,transient,4,1.0,100.0,1152,384,Yes,4,canceled,N/A,,200.0,0.0,1,A_004,N/A
CUST_0774,Eric Patrick,elizabeth76@example.net,DEU,Non-Binary,44.0,2023-04-23,2023-04-24,2023-04-25,1.0,Children,Undefined,p,corporate,No deposit,Contract,3,10.0,200.0,412,332,no,0,canceled,10,5.0,,0.0,3,A_001,C_101
CUST_0775,Samuel Wong,amy41@example.org,,,82.0,2023-04-23,2023-04-24,2023-04-25,0.0,children,hb,c,Corporate,non refundable,Transient-Party,999,0.0,5000.0,873,372,N,2,Canceled,8,,,0.0,NA,A_050,
CUST_0776,Carly Riggs,mccartypenny@example.com,spain,Non-Binary,,2023-04-23,2023-04-24,2023-04-25,0.0,Group,Half Board,F,Direct,no deposit,Transient,0,4.0,200.0,132,394,No,3,Pending,fair,,500.0,0.0,0,A_012,C_101
CUST_0777,Christopher Moore,umontes@example.org,United Kingdom,female,61.0,2023-04-24,2023-04-25,2023-04-26,0.0,single,Bed & Breakfast,G,online ta,no deposit,Transient,0,2.0,150.0,502,284,Yes,2,Check-Out,3,2.0,500.0,0.0,0,A_019,C_101
CUST_0778,Tyler Hall,dwilson@example.com,Italy,male,51.0,2023-04-24,2023-04-25,2023-04-26,3.0,Couple,Full Board,l,Complementary,refundable,Contract,999,0.0,150.0,218,424,1,3,Confirmed,1,9.0,100.0,0.0,1,,C_104
CUST_0779,Cathy Davidson,baileyraymond@example.org,,M,75.0,2023-04-24,2023-04-25,2023-04-26,0.0,adults,,l,corporate,no deposit,Transient,2,,80.0,961,15,N,0,canceled,7,9.0,50.0,0.0,0,A_038,N/A
CUST_0780,Alyssa Mendez,flarsen@example.net,UNITED KINGDOM,male,52.0,2023-04-24,2023-04-25,2023-04-26,5.0,Children,,c,ONLINE,Refundable,transient,1,4.0,80.0,615,281,,3,confirmed,6,8.0,200.0,0.0,NA,A_005,Unknown
CUST_0781,Kevin Price,bmcdaniel@example.com,Germany,Other,49.0,2023-04-24,2023-04-25,2023-04-26,4.0,Adults,SC,c,groups,Refundable,Contract,1,1.0,-50.0,1138,496,NA,0,PendingCXL,8,8.0,100.0,0.0,NA,A_001,C_101
CUST_0782,Daniel Goodwin,william60@example.net,UNK,F,,2023-04-24,2023-04-25,2023-04-26,1.0,transient,Half Board,d,complementary,No deposit,Group,0,4.0,80.0,1253,83,Y,4,canceled,4,7.0,,0.0,3,A_022,
CUST_0783,Arthur Garcia,jose56@example.com,,,61.0,2023-04-24,2023-04-25,2023-04-26,0.0,children,Full Board,F,offline ta/to,non refundable,contract,0,0.0,-50.0,88,386,yes,3,Check-Out,excellent,2.0,500.0,0.0,NA,A_042,C_102
CUST_0784,Cody Nguyen,qcoleman@example.org,UNITED KINGDOM,Female,44.0,2023-04-25,2023-04-26,2023-04-27,4.0,children,Undefined,D,offline ta/to,refundable,Transient,0,0.0,5000.0,537,84,NA,0,Pending,4,4.0,500.0,0.0,0,A_024,C_101
CUST_0785,Deborah Huffman,todd35@example.net,United Kingdom,male,76.0,2023-04-25,2023-04-26,2023-04-27,5.0,transient,hb,d,Corporate,no deposit,transient,1,7.0,200.0,90,207,No,3,confirmed,4,,100.0,0.0,3,A_031,C_105
CUST_0786,Mark Harper,parkerrobert@example.net,UNITED KINGDOM,,60.0,2023-04-25,2023-04-26,2023-04-27,4.0,Children,Full Board,P,Groups,No Deposit,contract,0,2.0,80.0,571,247,No,,PendingCXL,5,10.0,,,3,A_037,C_105
CUST_0787,Kevin Bailey,amandachan@example.org,Australia,female,20.0,2023-04-25,2023-04-26,2023-04-27,0.0,adults,,a,complementary,Non-Refund,transient-party,0,10.0,120.0,784,292,No,Multiple,check-out,poor,,50.0,0.0,0,A_037,C_102
CUST_0788,Lisa Cervantes,david80@example.net,,Non-Binary,35.0,2023-04-25,2023-04-26,2023-04-27,4.0,group,hb,c,Aviation,non refundable,Group,1,14.0,250.0,1142,497,0,3,confirmed,N/A,,,0.0,0,A_037,C_104
CUST_0789,Edward Mendez,langchristopher@example.net,United Kingdom,FEMALE,18.0,2023-04-25,2023-04-26,2023-04-27,3.0,adults,hb,g,,Non Refund,Contract,0,1.0,300.0,1089,299,NA,None,No-Show,2,6.0,1000.0,,0,A_006,C_101
CUST_0790,Brandi Wilson,rhonda81@example.net,spain,,78.0,2023-04-25,2023-04-26,2023-04-27,0.0,Family,hb,a,Offline TA/TO,no deposit,transient,0,5.0,120.0,64,30,NA,Multiple,confirmed,4,10.0,0.0,0.0,3,A_024,C_101
CUST_0791,Clayton Steele,stonemichael@example.org,Argentina,M,18.0,2023-04-26,2023-04-27,2023-04-28,5.0,Adults,Undefined,D,groups,Refundable,Contract,1,7.0,-50.0,1497,314,no,None,check-out,4,,,0.0,1,A_050,C_103
CUST_0792,Jason Taylor,maryfoster@example.net,Japan,Male,19.0,2023-04-26,2023-04-27,2023-04-28,5.0,Single,SC,F,ONLINE,Non Refund,Group,999,1.0,,1264,209,yes,,confirmed,N/A,,500.0,0.0,3,A_001,C_101
CUST_0793,Cody Reid,kellymartin@example.com,USA,FEMALE,40.0,2023-04-26,2023-04-27,2023-04-28,1.0,Transient,fb,D,online ta,No Deposit,transient-party,1,7.0,,1014,340,Y,None,Confirmed,,6.0,50.0,,NA,A_001,C_102
CUST_0794,Matthew Cooke,robert83@example.org,Australia,Male,70.0,2023-04-26,2023-04-27,2023-04-28,3.0,adults,,a,direct,Non Refund,transient-party,0,0.0,200.0,291,207,yes,2,canceled,9,8.0,100.0,,1,A_034,C_102
CUST_0795,Katherine Taylor,brucekari@example.net,Canada,Female,89.0,2023-04-26,2023-04-27,2023-04-28,5.0,Adults,Bed & Breakfast,G,groups,Refundable,Contract,5,0.0,100.0,1163,210,Yes,3,check-out,,,2000.0,0.0,1,A_048,C_104
CUST_0796,Jerry Brown,masonlacey@example.org,Canada,MALE,,2023-04-26,2023-04-27,2023-04-28,5.0,Family,BB,C,ONLINE TA,Refundable,Transient-Party,999,-3.0,50.0,934,372,0,3,no-show,,10.0,,0.0,3,A_017,C_102
CUST_0797,Alexandra Taylor,justinjohnson@example.net,Argentina,Male,68.0,2023-04-26,2023-04-27,2023-04-28,2.0,Adults,Half Board,f,groups,non refundable,Group,4,3.0,120.0,188,9,Yes,,no-show,N/A,10.0,100.0,0.0,3,A_015,C_101
CUST_0798,Victor Wagner,arthurbrady@example.com,spain,Female,86.0,2023-04-27,2023-04-28,2023-04-29,1.0,Family,Full Board,G,corporate,No Deposit,transient,2,3.0,-50.0,683,75,2,0,PendingCXL,N/A,7.0,,,3,A_017,N/A
CUST_0799,Michael Perry,vanderson@example.com,Spain,MALE,28.0,2023-04-27,2023-04-28,2023-04-29,1.0,family,hb,C,corporate,non refundable,Transient-Party,5,300.0,5000.0,318,277,no,0,confirmed,5,8.0,50.0,,0,A_044,C_101
CUST_0800,John Miller,joneswilliam@example.net,,,27.0,2023-04-27,2023-04-28,2023-04-29,5.0,Group,,d,,Refundable,,0,10.0,5000.0,414,220,0,2,Check-Out,2,10.0,500.0,0.0,0,A_023,Unknown
CUST_0801,Paige Carter,vsmith@example.net,Germany,M,,2023-04-27,2023-04-28,2023-04-29,1.0,Transient,Full Board,g,Aviation,No deposit,Contract,0,14.0,-50.0,1297,184,,0,no-show,4,8.0,50.0,0.0,0,,C_102
CUST_1031,Sheila Taylor,michaelstevens@example.net,,FEMALE,74.0,2023-05-31,2023-06-01,2023-06-02,3.0,Family,,l,offline ta/to,non refundable,transient-party,5,1.0,0.0,1455,307,NA,None,canceled,10,,50.0,0.0,1,A_028,
CUST_0803,Patrick Cannon,marievillarreal@example.com,france,Other,74.0,2023-04-27,2023-04-28,2023-04-29,1.0,transient,FB,,Complementary,refundable,Contract,1,300.0,0.0,803,368,Y,2,confirmed,2,7.0,,0.0,0,A_008,C_101
CUST_0804,Brian Wilson,bhunt@example.com,Australia,FEMALE,33.0,2023-04-27,2023-04-28,2023-04-29,4.0,Children,Half Board,e,corporate,Refundable,Contract,0,2.0,120.0,1488,431,N,Multiple,confirmed,10,,50.0,0.0,2,,C_101
CUST_0805,Samantha Richardson,stephen14@example.net,Argentina,Other,63.0,2023-04-28,2023-04-29,2023-04-30,1.0,Adults,Full Board,E,,refundable,contract,1,3.0,300.0,722,104,0,None,no-show,1,,,0.0,2,A_010,C_103
CUST_0806,Amanda Ball,bbennett@example.org,,female,66.0,2023-04-28,2023-04-29,2023-04-30,5.0,Children,SC,l,ONLINE,Refundable,Transient-Party,0,4.0,250.0,1467,281,Y,3,check-out,good,9.0,50.0,0.0,0,,C_104
CUST_0807,William Garcia,tammyhoffman@example.com,UNK,male,,2023-04-28,2023-04-29,2023-04-30,3.0,Family,HB,a,direct,No Deposit,Transient-Party,2,5.0,-50.0,654,110,2,1,no-show,8,10.0,50.0,0.0,1,A_015,C_105
CUST_0808,Nicole Evans,rebecca88@example.org,France,female,67.0,2023-04-28,2023-04-29,2023-04-30,2.0,Adults,Half Board,,ONLINE,No Deposit,Transient,999,4.0,150.0,1403,424,N,,canceled,excellent,10.0,,,1,A_019,C_105
CUST_0809,Mr. Gregory Montoya MD,fsmith@example.net,Portugal,F,40.0,2023-04-28,2023-04-29,2023-04-30,5.0,Adults,HB,g,Aviation,No Deposit,transient,0,-3.0,,796,292,yes,,Pending,9,,50.0,0.0,0,A_014,C_104
CUST_0810,Reginald Young PhD,wbean@example.net,france,Non-Binary,19.0,2023-04-28,2023-04-29,2023-04-30,0.0,adults,HB,A,complementary,Non Refund,transient-party,1,-3.0,-50.0,1271,331,yes,,confirmed,8,,100.0,0.0,0,A_017,Unknown
CUST_0811,Heather Page,chavezbecky@example.org,Portugal,Female,,2023-04-28,2023-04-29,2023-04-30,2.0,single,,A,corporate,No deposit,Transient,3,-3.0,150.0,420,184,0,2,Confirmed,5,10.0,200.0,0.0,3,A_018,C_101
CUST_0812,Carol Taylor,cwise@example.com,united states,FEMALE,77.0,2023-04-29,2023-04-30,2023-05-01,0.0,Adults,fb,a,Complementary,Non-Refund,contract,3,1.0,300.0,142,235,1,3,confirmed,good,10.0,200.0,,3,A_004,C_102
CUST_0813,Christine Brown,phart@example.com,spain,Other,65.0,2023-04-29,2023-04-30,2023-05-01,1.0,Couple,HB,d,ONLINE TA,Refundable,contract,1,5.0,80.0,717,32,Y,,Canceled,6,,,0.0,0,A_046,
CUST_0814,Douglas Ryan,douglas11@example.net,,M,42.0,2023-04-29,2023-04-30,2023-05-01,5.0,single,,H,direct,No deposit,transient,5,-3.0,150.0,772,209,2,4,Confirmed,3,10.0,,0.0,0,A_001,
CUST_0815,Michael Roberts,jaredmcmahon@example.net,Japan,Female,74.0,2023-04-29,2023-04-30,2023-05-01,0.0,Group,sc,E,Aviation,refundable,Transient-Party,4,7.0,250.0,1204,157,Yes,4,Confirmed,1,10.0,0.0,0.0,1,A_030,N/A
CUST_0816,Shannon Duke,christopherpowell@example.com,United Kingdom,FEMALE,19.0,2023-04-29,2023-04-30,2023-05-01,5.0,family,,G,Aviation,refundable,Group,2,2.0,5000.0,883,206,no,2,confirmed,3,7.0,,0.0,3,A_045,C_101
CUST_0817,Brandon Estes,briansnyder@example.com,Portuagal,Female,46.0,2023-04-29,2023-04-30,2023-05-01,4.0,Group,,p,offline ta/to,Non-Refund,transient-party,3,300.0,,957,388,0,,Pending,N/A,7.0,100.0,0.0,1,A_002,C_102
CUST_0818,Tamara Riddle,joy20@example.com,Italy,FEMALE,20.0,2023-04-30,2023-05-01,2023-05-02,0.0,Group,Full Board,F,Corporate,No deposit,Transient,0,5.0,100.0,707,422,2,2,canceled,good,5.0,,0.0,1,A_033,C_102
CUST_0116,Joshua Crosby Jr.,wmorrison@example.com,DEU,Other,71.0,2023-01-17,2023-01-18,2023-01-19,4.0,Children,FB,A,groups,Non Refund,transient,5,5.0,250.0,1306,432,0,,Confirmed,N/A,10.0,,0.0,1,A_026,N/A
CUST_0820,Michael Poole,karinorton@example.net,Canada,,63.0,2023-04-30,2023-05-01,2023-05-02,3.0,children,,F,Complementary,No deposit,transient-party,0,3.0,80.0,1065,271,yes,Multiple,no-show,,4.0,200.0,0.0,NA,A_002,C_103
CUST_0821,Michael Burns,pedwards@example.org,,FEMALE,42.0,2023-04-30,2023-05-01,2023-05-02,4.0,couple,Full Board,F,ONLINE,refundable,transient,0,1.0,150.0,1277,68,no,Multiple,PendingCXL,,10.0,100.0,0.0,NA,,
CUST_0822,Debra Perry,steven78@example.net,UNITED KINGDOM,F,29.0,2023-04-30,2023-05-01,2023-05-02,0.0,single,Full Board,C,direct,Refundable,Transient-Party,2,3.0,5000.0,1293,499,yes,2,Check-Out,fair,,,0.0,2,A_001,C_103
CUST_0823,Mark Beard,morseronald@example.org,Germany,F,56.0,2023-04-30,2023-05-01,2023-05-02,0.0,transient,hb,d,Aviation,Refundable,Contract,3,7.0,,230,55,N,2,Canceled,2,4.0,200.0,0.0,3,A_042,N/A
CUST_0824,Jose Ramirez,amartinez@example.org,Portuagal,M,46.0,2023-04-30,2023-05-01,2023-05-02,1.0,children,Undefined,d,Online TA,refundable,Transient-Party,0,0.0,120.0,269,393,N,,no-show,N/A,5.0,100.0,0.0,0,A_014,C_101
CUST_0257,Dana Arnold MD,ericporter@example.net,Italy,,76.0,2023-02-07,2023-02-08,2023-02-09,1.0,group,fb,f,ONLINE TA,no deposit,Transient,0,1.0,0.0,217,262,Y,2,Confirmed,2,10.0,,0.0,0,A_042,C_102
CUST_0826,Aaron Schroeder,mccluretyler@example.net,USA,male,81.0,2023-05-01,2023-05-02,2023-05-03,2.0,transient,Undefined,H,online ta,No deposit,transient,0,10.0,120.0,435,0,Yes,4,Confirmed,7,10.0,,0.0,1,A_047,C_103
CUST_0827,Monica Ellis,jtaylor@example.com,Italy,female,64.0,2023-05-01,2023-05-02,2023-05-03,1.0,Family,Undefined,L,offline ta/to,no deposit,group,999,5.0,200.0,969,424,0,,Confirmed,10,4.0,500.0,0.0,1,,C_101
CUST_0828,Hunter Brown,hsmith@example.com,Portugal,MALE,22.0,2023-05-01,2023-05-02,2023-05-03,0.0,Single,,E,Complementary,No deposit,contract,5,7.0,150.0,1263,7,yes,4,no-show,5,4.0,100.0,0.0,0,A_038,C_101
CUST_0829,Daniel Jordan,jennifer48@example.com,Portugal,M,53.0,2023-05-01,2023-05-02,2023-05-03,0.0,transient,Undefined,P,Direct,non refundable,Contract,1,1.0,,1172,96,2,4,PendingCXL,5,9.0,,0.0,1,A_022,C_102
