Customer_ID,Customer_Name,Email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_0751,Leslie Gardner,joshua73@example.org,Usa,Other,39.0,2023-04-20,2023-04-21,2023-04-22,5.0,Group,Bed & Breakfast,l,Corporate,No Deposit,Transient-Party,10,14.0,250.0,746,429,1.0,4.0,Pendingcxl,3,6.9082020640956,100.0,0,1.0,A_040,
CUST_0752,Joshua Benton,sheila49@example.org,Unknown,Male,18.0,2023-04-20,2023-04-21,2023-04-22,3.0,Single,Bb,c,Online Ta,No Deposit,Group,1,7.0,80.0,1435,497,0.0,0.0,No-Show,5,10.0,0.0,0,3.0,A_033,C_102
CUST_0753,Michelle Gonzales,elizabeththomas@example.org,Germany,Female,54.0,2023-04-20,2023-04-21,2023-04-22,5.0,Family,Hb,h,Complementary,Non-Refund,Transient-Party,0,23.5,80.0,456,372,1.0,0.0,Check-Out,,8.0,100.0,0,1.0,A_011,C_102
CUST_0754,Michael Fuentes,anthonyorr@example.net,Portugal,Female,79.0,2023-04-20,2023-04-21,2023-04-22,1.0,Transient,Sc,f,Online Ta,Refundable,Transient,3,23.5,0.0,1270,253,,3.0,Confirmed,3,4.0,0.0,0,2.0,A_038,C_104
CUST_0755,Jason Porter,adamwall@example.org,USA,Female,52.0,2023-04-20,2023-04-21,2023-04-22,3.0,Adults,Full Board,d,Direct,No Deposit,Group,0,10.0,300.0,795,234,0.0,2.0,Canceled,1,6.9082020640956,50.0,,1.0,A_037,C_105
CUST_0756,David Hopkins,james96@example.net,Spain,Female,50.0,2023-04-20,2023-04-21,2023-04-22,2.0,Couple,Hb,e,Groups,Refundable,Transient-Party,0,5.0,505.0,145,2,,0.0,No-Show,4,9.0,0.0,0,,A_016,C_101
CUST_0758,Karen Morales DDS,moransamantha@example.org,Germany,Male,62.0,2023-04-21,2023-04-22,2023-04-23,1.0,Single,Bb,D,Online Ta,No Deposit,Transient,0,23.5,0.0,228,240,0.0,2.0,Check-Out,poor,7.0,0.0,0,2.0,A_025,C_101
CUST_0759,Melissa Stephens,foneal@example.com,United Kingdom,Non-Binary,45.0,2023-04-21,2023-04-22,2023-04-23,3.0,Couple,Sc,D,Offline Ta/To,Refundable,Transient,0,10.0,100.0,287,286,0.0,1.0,No-Show,10,10.0,50.0,0,2.0,A_041,C_103
CUST_0760,Heather Woodard,linvictoria@example.net,United Kingdom,Female,83.0,2023-04-21,2023-04-22,2023-04-23,1.0,Couple,Half Board,h,Complementary,Refundable,Contract,0,1.0,200.0,725,286,,0.0,Confirmed,2,9.0,500.0,0,0.0,A_017,C_102
CUST_0762,Matthew Kelly,jessicamurphy@example.net,Germany,Female,23.0,2023-04-21,2023-04-22,2023-04-23,5.0,Family,Fb,A,Groups,Refundable,Transient,0,5.0,150.0,714,61,,0.0,Confirmed,5,3.0,100.0,,,A_008,Unknown
CUST_0764,Jennifer Goodwin,patricia06@example.org,United Kingdom,Male,86.0,2023-04-22,2023-04-23,2023-04-24,4.0,Couple,Sc,A,Online Ta,Non Refund,Group,3,2.0,200.0,1087,75,,0.0,Check-Out,poor,9.0,0.0,0,0.0,A_033,C_101
CUST_0766,Joseph Carpenter,sanchezbrenda@example.org,Spain,Female,56.0,2023-04-22,2023-04-23,2023-04-24,5.0,Group,Bed & Breakfast,d,Aviation,No Deposit,Contract,4,23.5,150.0,941,124,,0.0,Pending,9,7.0,0.0,0,3.0,A_028,C_101
CUST_0767,Jill Myers,josephhernandez@example.org,Canada,Female,54.0,2023-04-22,2023-04-23,2023-04-24,4.0,Family,Bb,g,Online Ta,No Deposit,Transient,3,14.0,505.0,421,88,0.0,3.0,Canceled,5,9.0,100.0,0,3.0,A_023,C_103
CUST_0768,Kevin Mason,mcampbell@example.net,Brazil,Male,68.0,2023-04-22,2023-04-23,2023-04-24,3.0,Children,Fb,A,Groups,Refundable,Transient-Party,0,10.0,505.0,998,171,1.0,1.0,Confirmed,8,10.0,100.0,0,1.0,A_033,C_104
CUST_0769,Allison Garcia,tapiamercedes@example.net,Japan,Other,54.0,2023-04-22,2023-04-23,2023-04-24,5.0,Single,Fb,d,Aviation,Non Refundable,Contract,1,3.0,150.0,962,476,1.0,0.0,No-Show,2,4.0,100.0,0,1.0,A_023,C_101
CUST_0771,Charles Collins,jenniferwilliams@example.net,Argentina,Non-Binary,89.0,2023-04-23,2023-04-24,2023-04-25,4.0,Family,Sc,E,Online Ta,Non-Refund,Transient,1,0.0,200.0,1162,80,,4.0,Confirmed,9,6.9082020640956,50.0,0,0.0,A_031,C_101
CUST_0772,Christine Webb,christina93@example.net,United Kingdom,Female,53.0,2023-04-23,2023-04-24,2023-04-25,1.0,Group,Bed & Breakfast,G,Online,Refundable,Group,1,0.0,120.0,1180,44,,0.0,No-Show,4,10.0,0.0,0,3.0,A_050,C_105
CUST_0773,Jessica Horton,todd24@example.org,Spain,Female,73.0,2023-04-23,2023-04-24,2023-04-25,2.0,Single,Half Board,F,Offline Ta/To,Non-Refund,Transient,4,1.0,100.0,1152,384,1.0,4.0,Canceled,,6.9082020640956,200.0,0,1.0,A_004,
CUST_0774,Eric Patrick,elizabeth76@example.net,Germany,Non-Binary,44.0,2023-04-23,2023-04-24,2023-04-25,1.0,Children,Undefined,p,Corporate,No Deposit,Contract,3,10.0,200.0,412,332,,0.0,Canceled,10,5.0,0.0,0,3.0,A_001,C_101
CUST_0775,Samuel Wong,amy41@example.org,United Kingdom,Female,82.0,2023-04-23,2023-04-24,2023-04-25,0.0,Children,Hb,c,Corporate,Non Refundable,Transient-Party,10,0.0,505.0,873,372,0.0,2.0,Canceled,8,6.9082020640956,0.0,0,,A_050,
CUST_0776,Carly Riggs,mccartypenny@example.com,Spain,Non-Binary,54.0,2023-04-23,2023-04-24,2023-04-25,0.0,Group,Half Board,F,Direct,No Deposit,Transient,0,4.0,200.0,132,394,0.0,3.0,Pending,fair,6.9082020640956,500.0,0,0.0,A_012,C_101
CUST_0777,Christopher Moore,umontes@example.org,United Kingdom,Female,61.0,2023-04-24,2023-04-25,2023-04-26,0.0,Single,Bed & Breakfast,G,Online Ta,No Deposit,Transient,0,2.0,150.0,502,284,1.0,2.0,Check-Out,3,2.0,500.0,0,0.0,A_019,C_101
CUST_0778,Tyler Hall,dwilson@example.com,Italy,Male,51.0,2023-04-24,2023-04-25,2023-04-26,3.0,Couple,Full Board,l,Complementary,Refundable,Contract,10,0.0,150.0,218,424,1.0,3.0,Confirmed,1,9.0,100.0,0,1.0,Unknown,C_104
CUST_0779,Cathy Davidson,baileyraymond@example.org,United Kingdom,Male,75.0,2023-04-24,2023-04-25,2023-04-26,0.0,Adults,Bed & Breakfast,l,Corporate,No Deposit,Transient,2,23.5,80.0,961,15,0.0,0.0,Canceled,7,9.0,50.0,0,0.0,A_038,
CUST_0780,Alyssa Mendez,flarsen@example.net,United Kingdom,Male,52.0,2023-04-24,2023-04-25,2023-04-26,5.0,Children,Bed & Breakfast,c,Online,Refundable,Transient,1,4.0,80.0,615,281,,3.0,Confirmed,6,8.0,200.0,0,,A_005,Unknown
CUST_0782,Daniel Goodwin,william60@example.net,Unknown,Female,54.0,2023-04-24,2023-04-25,2023-04-26,1.0,Transient,Half Board,d,Complementary,No Deposit,Group,0,4.0,80.0,1253,83,1.0,4.0,Canceled,4,7.0,0.0,0,3.0,A_022,
CUST_0784,Cody Nguyen,qcoleman@example.org,United Kingdom,Female,44.0,2023-04-25,2023-04-26,2023-04-27,4.0,Children,Undefined,D,Offline Ta/To,Refundable,Transient,0,0.0,505.0,537,84,,0.0,Pending,4,4.0,500.0,0,0.0,A_024,C_101
CUST_0785,Deborah Huffman,todd35@example.net,United Kingdom,Male,76.0,2023-04-25,2023-04-26,2023-04-27,5.0,Transient,Hb,d,Corporate,No Deposit,Transient,1,7.0,200.0,90,207,0.0,3.0,Confirmed,4,6.9082020640956,100.0,0,3.0,A_031,C_105
CUST_0786,Mark Harper,parkerrobert@example.net,United Kingdom,Female,60.0,2023-04-25,2023-04-26,2023-04-27,4.0,Children,Full Board,P,Groups,No Deposit,Contract,0,2.0,80.0,571,247,0.0,0.0,Pendingcxl,5,10.0,0.0,,3.0,A_037,C_105
CUST_0787,Kevin Bailey,amandachan@example.org,Australia,Female,20.0,2023-04-25,2023-04-26,2023-04-27,0.0,Adults,Bed & Breakfast,a,Complementary,Non-Refund,Transient-Party,0,10.0,120.0,784,292,0.0,,Check-Out,poor,6.9082020640956,50.0,0,0.0,A_037,C_102
CUST_0788,Lisa Cervantes,david80@example.net,United Kingdom,Non-Binary,35.0,2023-04-25,2023-04-26,2023-04-27,4.0,Group,Hb,c,Aviation,Non Refundable,Group,1,14.0,250.0,1142,497,0.0,3.0,Confirmed,,6.9082020640956,0.0,0,0.0,A_037,C_104
CUST_0789,Edward Mendez,langchristopher@example.net,United Kingdom,Female,18.0,2023-04-25,2023-04-26,2023-04-27,3.0,Adults,Hb,g,Online Ta,Non Refund,Contract,0,1.0,300.0,1089,299,,0.0,No-Show,2,6.0,500.0,,0.0,A_006,C_101
CUST_0790,Brandi Wilson,rhonda81@example.net,Spain,Female,78.0,2023-04-25,2023-04-26,2023-04-27,0.0,Family,Hb,a,Offline Ta/To,No Deposit,Transient,0,5.0,120.0,64,30,,,Confirmed,4,10.0,0.0,0,3.0,A_024,C_101
CUST_0792,Jason Taylor,maryfoster@example.net,Japan,Male,19.0,2023-04-26,2023-04-27,2023-04-28,5.0,Single,Sc,F,Online,Non Refund,Group,10,1.0,120.0,1264,209,,0.0,Confirmed,,6.9082020640956,500.0,0,3.0,A_001,C_101
CUST_0793,Cody Reid,kellymartin@example.com,Usa,Female,40.0,2023-04-26,2023-04-27,2023-04-28,1.0,Transient,Fb,D,Online Ta,No Deposit,Transient-Party,1,7.0,120.0,1014,340,1.0,0.0,Confirmed,,6.0,50.0,,,A_001,C_102
CUST_0794,Matthew Cooke,robert83@example.org,Australia,Male,70.0,2023-04-26,2023-04-27,2023-04-28,3.0,Adults,Bed & Breakfast,a,Direct,Non Refund,Transient-Party,0,0.0,200.0,291,207,,2.0,Canceled,9,8.0,100.0,,1.0,A_034,C_102
CUST_0795,Katherine Taylor,brucekari@example.net,Canada,Female,89.0,2023-04-26,2023-04-27,2023-04-28,5.0,Adults,Bed & Breakfast,G,Groups,Refundable,Contract,5,0.0,100.0,1163,210,1.0,3.0,Check-Out,,6.9082020640956,500.0,0,1.0,A_048,C_104
CUST_0797,Alexandra Taylor,justinjohnson@example.net,Argentina,Male,68.0,2023-04-26,2023-04-27,2023-04-28,2.0,Adults,Half Board,f,Groups,Non Refundable,Group,4,3.0,120.0,188,9,1.0,0.0,No-Show,,10.0,100.0,0,3.0,A_015,C_101
CUST_0799,Michael Perry,vanderson@example.com,Spain,Male,28.0,2023-04-27,2023-04-28,2023-04-29,1.0,Family,Hb,C,Corporate,Non Refundable,Transient-Party,5,23.5,505.0,318,277,,0.0,Confirmed,5,8.0,50.0,,0.0,A_044,C_101
CUST_0800,John Miller,joneswilliam@example.net,United Kingdom,Female,27.0,2023-04-27,2023-04-28,2023-04-29,5.0,Group,Bed & Breakfast,d,Online Ta,Refundable,,0,10.0,505.0,414,220,0.0,2.0,Check-Out,2,10.0,500.0,0,0.0,A_023,Unknown
CUST_1031,Sheila Taylor,michaelstevens@example.net,United Kingdom,Female,74.0,2023-05-31,2023-06-01,2023-06-02,3.0,Family,Bed & Breakfast,l,Offline Ta/To,Non Refundable,Transient-Party,5,1.0,0.0,1455,307,,0.0,Canceled,10,6.9082020640956,50.0,0,1.0,A_028,
CUST_0803,Patrick Cannon,marievillarreal@example.com,France,Other,74.0,2023-04-27,2023-04-28,2023-04-29,1.0,Transient,Fb,c,Complementary,Refundable,Contract,1,23.5,0.0,803,368,1.0,2.0,Confirmed,2,7.0,0.0,0,0.0,A_008,C_101
CUST_0804,Brian Wilson,bhunt@example.com,Australia,Female,33.0,2023-04-27,2023-04-28,2023-04-29,4.0,Children,Half Board,e,Corporate,Refundable,Contract,0,2.0,120.0,1488,431,0.0,,Confirmed,10,6.9082020640956,50.0,0,2.0,Unknown,C_101
CUST_0805,Samantha Richardson,stephen14@example.net,Argentina,Other,63.0,2023-04-28,2023-04-29,2023-04-30,1.0,Adults,Full Board,E,Online Ta,Refundable,Contract,1,3.0,300.0,722,104,0.0,0.0,No-Show,1,6.9082020640956,0.0,0,2.0,A_010,C_103
CUST_0806,Amanda Ball,bbennett@example.org,United Kingdom,Female,66.0,2023-04-28,2023-04-29,2023-04-30,5.0,Children,Sc,l,Online,Refundable,Transient-Party,0,4.0,250.0,1467,281,1.0,3.0,Check-Out,good,9.0,50.0,0,0.0,Unknown,C_104
CUST_0808,Nicole Evans,rebecca88@example.org,France,Female,67.0,2023-04-28,2023-04-29,2023-04-30,2.0,Adults,Half Board,c,Online,No Deposit,Transient,10,4.0,150.0,1403,424,0.0,0.0,Canceled,excellent,10.0,0.0,,1.0,A_019,C_105
CUST_0812,Carol Taylor,cwise@example.com,USA,Female,77.0,2023-04-29,2023-04-30,2023-05-01,0.0,Adults,Fb,a,Complementary,Non-Refund,Contract,3,1.0,300.0,142,235,1.0,3.0,Confirmed,good,10.0,200.0,,3.0,A_004,C_102
CUST_0813,Christine Brown,phart@example.com,Spain,Other,65.0,2023-04-29,2023-04-30,2023-05-01,1.0,Couple,Hb,d,Online Ta,Refundable,Contract,1,5.0,80.0,717,32,1.0,0.0,Canceled,6,6.9082020640956,0.0,0,0.0,A_046,
CUST_0815,Michael Roberts,jaredmcmahon@example.net,Japan,Female,74.0,2023-04-29,2023-04-30,2023-05-01,0.0,Group,Sc,E,Aviation,Refundable,Transient-Party,4,7.0,250.0,1204,157,1.0,4.0,Confirmed,1,10.0,0.0,0,1.0,A_030,
CUST_0816,Shannon Duke,christopherpowell@example.com,United Kingdom,Female,19.0,2023-04-29,2023-04-30,2023-05-01,5.0,Family,Bed & Breakfast,G,Aviation,Refundable,Group,2,2.0,505.0,883,206,,2.0,Confirmed,3,7.0,0.0,0,3.0,A_045,C_101
CUST_0817,Brandon Estes,briansnyder@example.com,Portugal,Female,46.0,2023-04-29,2023-04-30,2023-05-01,4.0,Group,Bed & Breakfast,p,Offline Ta/To,Non-Refund,Transient-Party,3,23.5,120.0,957,388,0.0,0.0,Pending,,7.0,100.0,0,1.0,A_002,C_102
CUST_0818,Tamara Riddle,joy20@example.com,Italy,Female,20.0,2023-04-30,2023-05-01,2023-05-02,0.0,Group,Full Board,F,Corporate,No Deposit,Transient,0,5.0,100.0,707,422,2.0,2.0,Canceled,good,5.0,0.0,0,1.0,A_033,C_102
CUST_0820,Michael Poole,karinorton@example.net,Canada,Female,63.0,2023-04-30,2023-05-01,2023-05-02,3.0,Children,Bed & Breakfast,F,Complementary,No Deposit,Transient-Party,0,3.0,80.0,1065,271,,,No-Show,,4.0,200.0,0,,A_002,C_103
CUST_0821,Michael Burns,pedwards@example.org,United Kingdom,Female,42.0,2023-04-30,2023-05-01,2023-05-02,4.0,Couple,Full Board,F,Online,Refundable,Transient,0,1.0,150.0,1277,68,,,Pendingcxl,,10.0,100.0,0,,Unknown,
CUST_0822,Debra Perry,steven78@example.net,United Kingdom,Female,29.0,2023-04-30,2023-05-01,2023-05-02,0.0,Single,Full Board,C,Direct,Refundable,Transient-Party,2,3.0,505.0,1293,499,,2.0,Check-Out,fair,6.9082020640956,0.0,0,2.0,A_001,C_103
CUST_0823,Mark Beard,morseronald@example.org,Germany,Female,56.0,2023-04-30,2023-05-01,2023-05-02,0.0,Transient,Hb,d,Aviation,Refundable,Contract,3,7.0,120.0,230,55,0.0,2.0,Canceled,2,4.0,200.0,0,3.0,A_042,
CUST_0824,Jose Ramirez,amartinez@example.org,Portugal,Male,46.0,2023-04-30,2023-05-01,2023-05-02,1.0,Children,Undefined,d,Online Ta,Refundable,Transient-Party,0,0.0,120.0,269,393,0.0,0.0,No-Show,,5.0,100.0,0,0.0,A_014,C_101
CUST_0826,Aaron Schroeder,mccluretyler@example.net,Usa,Male,81.0,2023-05-01,2023-05-02,2023-05-03,2.0,Transient,Undefined,H,Online Ta,No Deposit,Transient,0,10.0,120.0,435,0,1.0,4.0,Confirmed,7,10.0,0.0,0,1.0,A_047,C_103
CUST_0827,Monica Ellis,jtaylor@example.com,Italy,Female,64.0,2023-05-01,2023-05-02,2023-05-03,1.0,Family,Undefined,L,Offline Ta/To,No Deposit,Group,10,5.0,200.0,969,424,0.0,0.0,Confirmed,10,4.0,500.0,0,1.0,Unknown,C_101
CUST_0828,Hunter Brown,hsmith@example.com,Portugal,Male,22.0,2023-05-01,2023-05-02,2023-05-03,0.0,Single,Bed & Breakfast,E,Complementary,No Deposit,Contract,5,7.0,150.0,1263,7,,4.0,No-Show,5,4.0,100.0,0,0.0,A_038,C_101
CUST_0829,Daniel Jordan,jennifer48@example.com,Portugal,Male,53.0,2023-05-01,2023-05-02,2023-05-03,0.0,Transient,Undefined,P,Direct,Non Refundable,Contract,1,1.0,120.0,1172,96,2.0,4.0,Pendingcxl,5,9.0,0.0,0,1.0,A_022,C_102
CUST_0830,Derrick Clayton,anne22@example.com,United Kingdom,Female,81.0,2023-05-01,2023-05-02,2023-05-03,3.0,Family,Hb,D,Offline Ta/To,No Deposit,Transient,5,23.5,80.0,507,349,1.0,1.0,Confirmed,1,6.0,200.0,0,,A_040,C_101
CUST_0831,Kenneth Knight,leahcrane@example.com,Brazil,Female,44.0,2023-05-01,2023-05-02,2023-05-03,2.0,Transient,Bed & Breakfast,C,Online Ta,No Deposit,Group,0,3.0,80.0,87,381,1.0,4.0,Pendingcxl,7,1.5,100.0,,0.0,Unknown,
CUST_0833,Brett Bowers,frankespinoza@example.com,France,Female,43.0,2023-05-02,2023-05-03,2023-05-04,3.0,Couple,Sc,c,Direct,Non Refundable,Group,5,3.0,300.0,728,4,1.0,3.0,Pendingcxl,8,6.9082020640956,0.0,0,,A_016,C_105
CUST_0834,Becky Mathews,stewartharold@example.com,United Kingdom,Male,68.0,2023-05-02,2023-05-03,2023-05-04,0.0,Family,Bed & Breakfast,c,Offline Ta/To,No Deposit,Transient-Party,2,4.0,100.0,1007,425,0.0,0.0,No-Show,fair,6.9082020640956,0.0,0,2.0,A_021,C_105
CUST_0836,Melissa Anderson,jamesdavis@example.com,Portugal,Female,53.0,2023-05-02,2023-05-03,2023-05-04,0.0,Adults,Fb,c,Offline Ta/To,No Deposit,Transient,4,4.0,120.0,342,383,1.0,0.0,Confirmed,5,5.0,0.0,0,0.0,A_035,C_105
CUST_0837,Christopher Cantu,cody97@example.net,Argentina,Female,82.0,2023-05-02,2023-05-03,2023-05-04,3.0,Transient,Sc,c,Aviation,No Deposit,Transient-Party,1,5.0,250.0,955,303,0.0,4.0,Check-Out,9,10.0,500.0,1,1.0,A_048,Unknown
CUST_0838,Mary Wright,carlfields@example.org,Japan,Female,81.0,2023-05-02,2023-05-03,2023-05-04,0.0,Group,Fb,a,Direct,Non Refundable,Transient,1,3.0,50.0,562,431,,0.0,Pendingcxl,5,4.0,200.0,0,3.0,Unknown,C_102
CUST_0839,Stephanie Martin,courtney34@example.com,France,Female,39.0,2023-05-03,2023-05-04,2023-05-05,3.0,Children,Sc,c,Direct,Non Refundable,Transient-Party,4,14.0,120.0,715,10,,0.0,No-Show,2,7.0,100.0,0,,A_042,C_105
CUST_0840,Eric Lyons,tsilva@example.com,Portugal,Female,88.0,2023-05-03,2023-05-04,2023-05-05,5.0,Group,Bb,c,Online,No Deposit,Transient,2,7.0,50.0,1448,228,,1.0,No-Show,,8.0,0.0,0,1.0,A_018,
CUST_0842,John Anderson,chrishernandez@example.net,Spain,Male,40.0,2023-05-03,2023-05-04,2023-05-05,1.0,Group,Fb,f,Direct,No Deposit,Transient,10,14.0,300.0,229,415,1.0,1.0,Pendingcxl,5,8.0,100.0,0,2.0,A_021,C_104
CUST_0843,Michael Smith,joshuabaker@example.org,Usa,Female,26.0,2023-05-03,2023-05-04,2023-05-05,5.0,Adults,Hb,D,Groups,No Deposit,Group,10,10.0,250.0,846,125,1.0,0.0,Pendingcxl,6,6.9082020640956,100.0,0,1.0,A_040,C_101
CUST_0844,Robert Mcneil,lauramatthews@example.com,Brazil,Other,34.0,2023-05-03,2023-05-04,2023-05-05,3.0,Children,Hb,a,Corporate,No Deposit,Transient,0,14.0,150.0,51,249,0.0,3.0,Pendingcxl,5,10.0,0.0,0,,A_002,C_101
CUST_0845,Carlos Jones,barbara99@example.com,Japan,Other,26.0,2023-05-03,2023-05-04,2023-05-05,3.0,Group,Sc,g,Online Ta,Refundable,Transient-Party,0,3.0,300.0,1175,266,0.0,3.0,Check-Out,5,6.9082020640956,0.0,1,0.0,A_048,
CUST_0846,Nicholas Garcia,aclark@example.org,Spain,Male,34.0,2023-05-04,2023-05-05,2023-05-06,2.0,Adults,Bb,c,Corporate,No Deposit,Group,1,0.0,300.0,1217,397,2.0,2.0,Confirmed,9,5.0,200.0,0,3.0,A_031,C_101
CUST_0847,Sierra Taylor,christopherpratt@example.org,Unknown,Female,51.0,2023-05-04,2023-05-05,2023-05-06,5.0,Couple,Hb,d,Online Ta,Non Refund,Contract,5,0.0,50.0,780,31,,1.0,Check-Out,2,6.9082020640956,50.0,0,3.0,A_014,C_103
CUST_0848,Nicole Anderson,fredbaxter@example.com,United Kingdom,Female,47.0,2023-05-04,2023-05-05,2023-05-06,3.0,Couple,Fb,C,Complementary,Refundable,Contract,1,2.0,0.0,1136,270,,4.0,Check-Out,5,10.0,0.0,0,0.0,A_045,C_104
CUST_0850,Jeremiah Bowen,ecoleman@example.com,Spain,Female,53.0,2023-05-04,2023-05-05,2023-05-06,1.0,Adults,Bed & Breakfast,G,Offline Ta/To,Refundable,Contract,5,7.0,250.0,1001,262,2.0,1.0,Confirmed,2,7.0,0.0,0,2.0,A_001,C_102
CUST_0851,Christian Jenkins,vincent13@example.net,United Kingdom,Female,42.0,2023-05-04,2023-05-05,2023-05-06,2.0,Group,Hb,E,Direct,Refundable,Transient,0,5.0,505.0,129,384,0.0,2.0,Canceled,6,6.9082020640956,0.0,0,1.0,A_008,C_102
CUST_0852,Shannon Miller,ybennett@example.net,United Kingdom,Female,20.0,2023-05-04,2023-05-05,2023-05-06,0.0,Adults,Sc,F,Online Ta,Non Refundable,Transient,0,0.0,505.0,273,375,1.0,0.0,Check-Out,4,9.0,50.0,,,A_010,C_104
CUST_0853,Nicole Lawrence,hkelly@example.com,Japan,Female,86.0,2023-05-05,2023-05-06,2023-05-07,1.0,Couple,Hb,A,Offline Ta/To,Non Refund,Transient,2,1.0,300.0,763,213,2.0,0.0,No-Show,excellent,1.5,500.0,1,3.0,A_034,Unknown
CUST_1998,Travis Bailey,omoore@example.org,Portugal,Other,74.0,2023-10-18,2023-10-19,2023-10-20,4.0,Single,Full Board,c,Offline Ta/To,Non-Refund,Contract,0,3.0,120.0,328,45,,1.0,Canceled,,6.9082020640956,0.0,,,Unknown,C_102
CUST_0855,Donald Miller,jennifer68@example.com,Italy,Non-Binary,89.0,2023-05-05,2023-05-06,2023-05-07,4.0,Group,Bed & Breakfast,l,Groups,No Deposit,Transient,1,23.5,80.0,393,365,,0.0,Check-Out,2,1.5,0.0,0,1.0,A_005,C_101
CUST_0857,Michael Abbott,grantryan@example.com,France,Male,18.0,2023-05-05,2023-05-06,2023-05-07,4.0,Adults,Full Board,l,Corporate,No Deposit,Transient,10,4.0,120.0,288,391,1.0,3.0,Canceled,3,6.9082020640956,200.0,0,3.0,A_007,C_101
CUST_0858,Elizabeth Holmes,anthonydiaz@example.com,Canada,Other,72.0,2023-05-05,2023-05-06,2023-05-07,0.0,Children,Fb,e,Complementary,No Deposit,Transient-Party,3,2.0,300.0,470,222,1.0,2.0,Canceled,4,6.0,50.0,0,1.0,Unknown,C_105
CUST_0860,Steven Blevins,patrickwhite@example.net,United Kingdom,Female,59.0,2023-05-06,2023-05-07,2023-05-08,2.0,Adults,Bed & Breakfast,c,Aviation,Refundable,Contract,0,4.0,100.0,826,413,1.0,4.0,Pendingcxl,excellent,6.9082020640956,200.0,0,2.0,A_012,C_104
CUST_0861,Brian Porter,gonzalezmichael@example.org,United Kingdom,Other,73.0,2023-05-06,2023-05-07,2023-05-08,2.0,Single,Bb,F,Offline Ta/To,No Deposit,Group,2,23.5,0.0,1118,480,0.0,3.0,Canceled,10,9.0,200.0,0,0.0,Unknown,
CUST_0862,Kelsey Levine,willismark@example.com,Italy,Female,70.0,2023-05-06,2023-05-07,2023-05-08,3.0,Couple,Half Board,c,Online Ta,Non Refund,Transient-Party,2,23.5,200.0,1268,296,0.0,3.0,Confirmed,4,6.0,0.0,0,1.0,A_020,C_105
CUST_1333,Michelle Martin,xevans@example.net,Canada,Female,54.0,2023-07-14,2023-07-15,2023-07-16,4.0,Couple,Bb,L,Complementary,Refundable,Contract,10,2.0,50.0,1491,314,2.0,0.0,Check-Out,4,2.0,0.0,0,0.0,A_001,C_104
CUST_1766,James Turner,mckaycameron@example.com,Spain,Male,81.0,2023-09-15,2023-09-16,2023-09-17,4.0,Adults,Bed & Breakfast,f,Online Ta,Refundable,Transient-Party,2,10.0,100.0,210,401,0.0,3.0,Canceled,,4.0,50.0,,0.0,Unknown,C_104
CUST_0865,Tiffany Townsend,forbesjanet@example.com,Brazil,Female,84.0,2023-05-06,2023-05-07,2023-05-08,4.0,Children,Sc,P,Direct,Refundable,Group,4,0.0,250.0,65,18,1.0,4.0,No-Show,3,5.0,500.0,0,3.0,Unknown,C_105
CUST_0866,Austin Baker,maddoxmadeline@example.net,Brazil,Male,77.0,2023-05-06,2023-05-07,2023-05-08,0.0,Family,Bed & Breakfast,E,Online Ta,Non Refund,Contract,0,7.0,505.0,1102,255,1.0,0.0,Pendingcxl,7,7.0,0.0,0,1.0,A_043,C_101
CUST_0867,Amy Mccormick,oosborn@example.com,Portugal,Female,81.0,2023-05-07,2023-05-08,2023-05-09,1.0,Single,Bb,d,Online,Non-Refund,Transient-Party,0,4.0,120.0,450,409,,1.0,Confirmed,excellent,6.9082020640956,50.0,0,0.0,A_033,
CUST_0868,Lori Mason,vthompson@example.net,Argentina,Female,64.0,2023-05-07,2023-05-08,2023-05-09,4.0,Family,Bb,H,Online Ta,Non Refund,Contract,5,23.5,80.0,607,430,,0.0,No-Show,8,1.5,50.0,0,3.0,A_006,C_101
CUST_0869,Mia Miller,johnsonanthony@example.net,USA,Female,84.0,2023-05-07,2023-05-08,2023-05-09,5.0,Single,Bed & Breakfast,H,Direct,Refundable,Transient,3,1.0,505.0,989,406,2.0,4.0,Confirmed,poor,10.0,0.0,0,0.0,A_021,C_103
CUST_0870,Luis Ramirez,janicethompson@example.org,United Kingdom,Female,23.0,2023-05-07,2023-05-08,2023-05-09,2.0,Family,Bed & Breakfast,F,Complementary,No Deposit,,0,23.5,250.0,936,385,0.0,0.0,Check-Out,3,10.0,200.0,0,2.0,A_017,C_101
CUST_0871,Jorge Harris,barnesmegan@example.org,Usa,Male,46.0,2023-05-07,2023-05-08,2023-05-09,0.0,Group,Fb,A,Aviation,No Deposit,Contract,2,23.5,100.0,1444,361,0.0,2.0,Pending,good,6.9082020640956,0.0,0,2.0,A_017,C_101
CUST_0872,Joshua Myers,dwalsh@example.com,Usa,Male,24.0,2023-05-07,2023-05-08,2023-05-09,1.0,Group,Bb,l,Online Ta,No Deposit,Transient,2,3.0,80.0,194,17,,1.0,Confirmed,,2.0,100.0,0,2.0,A_050,C_103
