Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-23508,2023-12-06,2023-12-18,Joseph Brown,Home Office,South,Florida,Technology,Chairs,346.06,3,0.2,33.93
ORD-29163,2022-05-23,2022-05-24,Anthony Taylor,Home Office,South,Texas,Furniture,Furnishings,1593.35,5,0.35,-106.33
ORD-65846,2022-09-08,2022-09-09,Sarah Lopez,Home Office,West,California,Office Supplies,Binders,950.5,5,0.47,-59.84
ORD-16233,2021-01-07,2021-01-08,Donald Rodriguez,Consumer,North,Ohio,Furniture,Bookcases,955.41,10,0.05,274.28
ORD-57655,2021-11-15,2021-11-20,David Hernandez,Consumer,North,New York,Technology,Copiers,707.16,6,0.37,11.9
ORD-79319,2023-05-23,2023-05-29,Jennifer Lewis,Consumer,East,Connecticut,Technology,Machines,695.4,2,0.07,55.69
ORD-86881,2023-09-02,2023-09-16,Paul Martin,Consumer,South,North Carolina,Furniture,Chairs,1236.04,6,0.15,296.95
ORD-79934,2020-11-10,2020-11-11,Kimberly Lopez,Consumer,South,North Carolina,Technology,Accessories,1691.77,6,0.22,469.83
ORD-18874,2022-09-15,2022-09-22,David Martinez,Home Office,North,Pennsylvania,Technology,Accessories,20.69,1,0.48,0.95
ORD-34928,2022-03-25,2022-04-02,Matthew Moore,Home Office,North,Pennsylvania,Office Supplies,Labels,800.97,7,0.2,76.91
ORD-30971,2023-03-17,2023-03-21,Dorothy Rodriguez,Home Office,North,Illinois,Office Supplies,Labels,442.38,5,0.43,-26.42
ORD-25611,2020-12-16,2020-12-20,Sarah Robinson,Consumer,South,Georgia,Furniture,Tables,1025.29,3,0.14,215.93
ORD-42637,2021-03-06,2021-03-15,Nancy Hernandez,Consumer,North,Ohio,Technology,Copiers,469.74,2,0.47,-28.37
ORD-27512,2022-04-16,2022-04-26,Daniel Davis,Corporate,East,New Jersey,Technology,Phones,2211.71,5,0.09,407.72
ORD-86449,2020-08-05,2020-08-17,Kimberly Miller,Home Office,West,Arizona,Technology,Copiers,1008.98,8,0.11,197.17
ORD-61834,2020-11-14,2020-11-22,Jennifer Thomas,Consumer,West,Arizona,Furniture,Furnishings,946.27,3,0.23,88.98
ORD-84666,2022-10-01,2022-10-13,Barbara Clark,Consumer,East,New Jersey,Office Supplies,Paper,471.47,7,0.34,-37.0
ORD-65888,2021-05-17,2021-05-25,David White,Home Office,West,California,Technology,Copiers,136.61,1,0.3,7.54
ORD-11776,2023-08-12,2023-08-13,Joshua Smith,Consumer,South,Texas,Office Supplies,Paper,32.3,1,0.48,0.34
ORD-54353,2023-12-19,2023-12-21,William Martinez,Consumer,South,North Carolina,Technology,Machines,590.38,6,0.24,109.74
ORD-45056,2023-07-09,2023-07-18,Michael Taylor,Consumer,North,New York,Furniture,Bookcases,2974.81,7,0.07,166.59
ORD-65985,2022-02-28,2022-03-03,Linda Thomas,Corporate,East,Connecticut,Technology,Machines,180.03,3,0.5,7.83
ORD-46937,2022-01-01,2022-01-03,Robert Martin,Home Office,East,New Jersey,Office Supplies,Binders,736.94,3,0.09,147.32
ORD-99054,2022-05-20,2022-05-23,Michael Rodriguez,Home Office,East,Delaware,Office Supplies,Art,2503.71,8,0.33,54.1
ORD-20009,2020-01-05,2020-01-19,Mark White,Consumer,South,Georgia,Furniture,Furnishings,308.92,8,0.41,-11.08
ORD-46500,2020-10-23,2020-10-25,Charles Thomas,Corporate,South,Florida,Office Supplies,Art,2589.24,7,0.24,518.98
ORD-93440,2021-11-13,2021-11-16,Ashley Moore,Home Office,South,North Carolina,Office Supplies,Labels,1840.99,9,0.25,197.96
ORD-20959,2023-04-04,2023-04-16,James Miller,Corporate,South,Texas,Furniture,Bookcases,198.62,1,0.18,
ORD-24438,2020-05-02,2020-05-08,Kimberly Robinson,Corporate,South,Georgia,Office Supplies,Paper,2560.28,7,0.12,163.77
ORD-28061,2020-08-28,2020-09-09,Margaret Lopez,Home Office,South,North Carolina,Technology,Phones,217.59,1,,-19.35
ORD-87847,2020-11-19,2020-11-20,John Smith,Consumer,East,Connecticut,Furniture,Tables,1241.66,10,0.42,18.39
ORD-71573,2020-10-13,2020-10-25,Mark Sanchez,Home Office,East,Maryland,Office Supplies,Art,74.29,1,0.14,20.08
ORD-14209,2023-05-22,2023-06-04,Sandra Moore,Consumer,South,Texas,Office Supplies,Envelopes,690.98,5,0.46,4.42
ORD-65531,2020-11-17,2020-11-22,Betty Martin,Consumer,West,Washington,Technology,Chairs,89.01,1,0.11,21.05
ORD-83307,2023-05-24,2023-06-07,Matthew Garcia,Consumer,West,Nevada,Office Supplies,Envelopes,196.12,1,0.4,-13.88
ORD-24208,2020-08-01,2020-08-03,William Moore,Corporate,East,New Jersey,Furniture,Bookcases,587.01,2,0.03,140.37
ORD-50516,2021-01-19,2021-01-28,Andrew Jackson,Consumer,North,Pennsylvania,Office Supplies,Binders,285.99,1,0.28,17.57
ORD-51232,2020-07-09,2020-07-14,Richard Hernandez,Consumer,East,Massachusetts,Office Supplies,Labels,2182.61,7,0.36,11.78
ORD-22763,2021-11-09,2021-11-16,Emily Sanchez,Home Office,North,Illinois,Furniture,Chairs,2318.03,7,0.24,137.58
ORD-31131,2020-11-06,2020-11-17,Susan Sanchez,Corporate,North,New York,Technology,Chairs,165.37,3,0.38,7.37
ORD-77672,2023-05-31,2023-06-11,Christopher Lopez,Home Office,East,Maryland,Furniture,Bookcases,1260.5,10,0.43,42.36
ORD-99505,2022-03-04,2022-03-08,Michael Sanchez,Consumer,North,Pennsylvania,Technology,Machines,405.96,1,0.07,75.83
ORD-21425,2022-10-18,2022-10-20,John Rodriguez,Corporate,East,Connecticut,Office Supplies,Paper,440.5,10,0.18,41.76
ORD-70390,2021-06-12,2021-06-20,Robert Lopez,Corporate,West,Washington,Furniture,Furnishings,1719.72,5,0.2,480.29
ORD-26906,2022-06-21,2022-06-27,Steven Anderson,Home Office,East,Massachusetts,Furniture,Furnishings,1387.99,5,0.44,-129.91
ORD-94392,2020-04-26,2020-05-08,Matthew Garcia,Consumer,North,Pennsylvania,Furniture,Bookcases,366.08,10,0.2,53.83
ORD-70591,2023-10-02,2023-10-04,Sandra Brown,Corporate,West,Nevada,Technology,Copiers,114.82,2,0.09,33.28
ORD-62028,2022-06-06,2022-06-10,Joshua Thomas,Corporate,East,New Jersey,Office Supplies,Art,632.71,4,0.35,-36.85
ORD-15017,2023-01-21,2023-01-24,Robert Martin,Corporate,South,Florida,Office Supplies,Labels,2757.96,7,0.03,682.29
ORD-72050,2021-03-13,2021-03-14,Barbara Williams,Consumer,North,Michigan,Office Supplies,Art,606.68,3,0.03,75.58
ORD-69168,2022-05-09,2022-05-18,Margaret Hernandez,Consumer,East,Connecticut,Furniture,Chairs,833.29,5,0.08,128.97
ORD-72324,2023-01-01,2023-01-13,Matthew Clark,Consumer,West,Arizona,Technology,Copiers,322.52,1,0.28,32.14
ORD-97551,2023-03-30,2023-04-09,Sandra Robinson,Consumer,East,Massachusetts,Furniture,Tables,371.34,3,0.25,92.09
ORD-98335,2022-04-12,2022-04-17,Emily Brown,Home Office,North,Michigan,Furniture,Furnishings,435.86,1,0.11,67.58
ORD-81576,2020-12-06,2020-12-16,Andrew Smith,Corporate,South,Georgia,Furniture,Tables,63.47,6,0.41,2.19
ORD-75809,2020-09-12,2020-09-24,Daniel Clark,Corporate,West,Nevada,Office Supplies,Art,3464.63,9,0.21,464.11
ORD-33044,2022-07-28,2022-08-04,Paul Wilson,Corporate,South,Virginia,Technology,Chairs,2005.92,7,0.14,441.44
ORD-93113,2021-08-03,2021-08-15,Mary Martin,Home Office,North,New York,Furniture,Chairs,2510.18,7,0.05,516.99
ORD-81399,2020-07-23,2020-08-03,Joseph Harris,Corporate,North,Ohio,Office Supplies,Paper,380.79,8,0.28,100.56
ORD-26310,2021-12-19,2022-01-01,Joseph Taylor,Corporate,West,Nevada,Furniture,Bookcases,1447.46,5,0.13,183.61
ORD-64357,2023-10-10,2023-10-14,Elizabeth Sanchez,Consumer,West,California,Furniture,Chairs,919.73,6,0.42,10.29
ORD-51611,2021-11-17,2021-11-20,Richard Martin,Home Office,West,Washington,Technology,Machines,1662.94,7,0.41,-22.15
ORD-26891,2023-07-27,2023-08-03,William Wilson,Home Office,South,North Carolina,Office Supplies,Labels,1529.77,4,0.05,269.34
ORD-92764,2023-03-27,2023-04-09,Susan Williams,Corporate,East,Delaware,Furniture,Bookcases,30.99,2,0.01,7.52
ORD-30060,2020-02-26,2020-03-07,David Anderson,Home Office,North,Illinois,Office Supplies,Binders,1800.38,6,0.09,189.83
ORD-35405,2023-01-01,2023-01-15,Sarah Williams,Consumer,West,Arizona,Technology,Phones,668.22,3,0.31,-8.75
ORD-23555,2020-08-15,2020-08-23,Thomas Lewis,Home Office,North,New York,Furniture,Bookcases,718.71,3,0.05,100.87
ORD-37259,2022-03-11,2022-03-13,John Miller,Corporate,North,Michigan,Furniture,Furnishings,927.95,7,0.19,257.11
ORD-31116,2021-01-03,2021-01-08,Robert Brown,Consumer,South,Virginia,Technology,Copiers,741.36,6,0.5,-5.86
ORD-81628,2020-01-11,2020-01-14,Paul Smith,Home Office,East,New Jersey,Furniture,Chairs,563.77,9,0.26,150.37
ORD-25045,2021-03-20,2021-03-21,Sarah Rodriguez,Corporate,South,Florida,Furniture,Tables,396.5,8,0.1,90.01
ORD-95449,2021-08-25,2021-09-02,Richard Rodriguez,Home Office,West,Nevada,Technology,Machines,1146.31,3,0.1,
ORD-61488,2020-07-29,2020-08-08,Margaret Lewis,Home Office,East,Connecticut,Furniture,Furnishings,2376.76,8,0.21,603.63
ORD-91646,2020-08-08,2020-08-18,Nancy Lewis,Corporate,West,Washington,Technology,Accessories,695.49,2,0.22,201.36
ORD-43169,2023-04-16,2023-04-23,Barbara Sanchez,Corporate,East,Maryland,Furniture,Chairs,479.21,6,0.21,53.35
ORD-38204,2023-09-07,2023-09-13,Charles Thompson,Corporate,South,Georgia,Furniture,Chairs,73.44,1,0.36,-1.09
ORD-52147,2021-04-21,2021-04-30,Dorothy Miller,Consumer,West,Arizona,Technology,Chairs,519.8,2,0.28,148.96
ORD-97994,2020-06-02,2020-06-12,Richard Miller,Home Office,West,Nevada,Office Supplies,Art,152.6,1,0.4,7.41
ORD-65212,2020-09-01,2020-09-03,Matthew Davis,Corporate,South,Virginia,Office Supplies,Labels,185.53,10,0.01,45.61
ORD-85465,2020-01-10,2020-01-18,Lisa Lee,Corporate,South,North Carolina,Furniture,Chairs,54.91,1,0.03,13.76
ORD-49452,2021-07-16,2021-07-22,Ashley Martin,Corporate,West,California,Technology,Accessories,281.01,1,0.2,45.99
ORD-94029,2020-09-05,2020-09-19,James Jones,Corporate,North,New York,Furniture,Chairs,432.08,2,0.5,3.73
ORD-39667,2020-12-14,2020-12-16,Thomas Lewis,Consumer,East,Delaware,Furniture,Chairs,445.65,1,0.06,30.64
ORD-53165,2023-11-09,2023-11-19,Linda Jones,Corporate,East,Connecticut,Furniture,Furnishings,1296.15,6,0.43,42.99
ORD-64171,2023-07-28,2023-08-05,Andrew Thomas,Home Office,North,Illinois,Technology,Chairs,684.38,8,0.49,6.59
ORD-39600,2020-07-07,2020-07-12,Susan Thompson,Corporate,North,Ohio,Technology,Chairs,484.53,2,0.04,49.96
ORD-97883,2021-03-18,2021-03-26,Susan Clark,Corporate,South,North Carolina,Furniture,Bookcases,1623.28,10,0.38,-86.03
ORD-50871,2023-12-22,2023-12-30,Joseph Robinson,Home Office,South,Virginia,Furniture,Tables,1126.01,6,0.19,230.97
ORD-36610,2022-03-30,2022-04-03,Andrew Lee,Consumer,East,Maryland,Furniture,Bookcases,817.17,2,0.07,193.06
ORD-41531,2020-02-03,2020-02-11,Mark Lopez,Consumer,East,New Jersey,Office Supplies,Labels,1314.36,5,0.06,182.18
ORD-37795,2020-11-04,2020-11-11,Mark Rodriguez,Home Office,West,Colorado,Office Supplies,Binders,1868.57,6,0.05,435.38
ORD-65389,2021-02-01,2021-02-06,Dorothy Martin,Consumer,West,Washington,Technology,Accessories,375.92,8,0.26,23.48
ORD-42629,2020-08-15,2020-08-19,Jessica Williams,Consumer,North,New York,Technology,Accessories,1034.29,9,0.05,212.09
ORD-63026,2022-03-13,2022-03-20,William Sanchez,Consumer,South,Georgia,Office Supplies,Paper,501.72,4,0.17,99.88
ORD-10407,2020-07-12,2020-07-15,William Hernandez,Home Office,West,Arizona,Technology,Chairs,317.88,2,0.08,52.07
ORD-11669,2023-09-26,2023-10-04,John Garcia,Corporate,East,New Jersey,Furniture,Bookcases,339.56,1,0.3,66.48
ORD-74003,2021-05-21,2021-05-29,Joseph Taylor,Consumer,North,New York,Technology,Accessories,677.55,9,0.08,49.78
ORD-49924,2021-11-18,2021-11-26,Thomas Lopez,Corporate,East,Delaware,Office Supplies,Envelopes,1447.7,8,0.01,329.41
ORD-77873,2023-09-21,2023-10-05,Mary Jones,Home Office,West,California,Office Supplies,Labels,1329.03,7,0.43,-104.67
ORD-75251,2020-03-04,2020-03-08,Richard Robinson,Home Office,West,Arizona,Furniture,Chairs,2299.41,7,0.32,72.6
ORD-98971,2023-01-20,2023-01-28,Lisa Gonzalez,Home Office,South,Georgia,Technology,Accessories,3926.54,10,0.21,499.97
ORD-15387,2023-04-01,2023-04-10,Sandra Jackson,Home Office,East,Delaware,Furniture,Furnishings,2502.81,6,0.14,437.32
ORD-99853,2020-10-28,2020-11-05,Kimberly Perez,Home Office,South,Virginia,Office Supplies,Labels,385.69,3,0.15,96.4
ORD-12043,2022-07-18,2022-07-19,Ashley Martinez,Consumer,East,Delaware,Furniture,Chairs,260.15,1,0.22,13.05
ORD-42955,2020-10-09,2020-10-15,Elizabeth White,Corporate,South,Texas,Technology,Accessories,1435.04,4,0.22,176.08
ORD-14212,2022-08-27,2022-09-02,Thomas Robinson,Consumer,West,Nevada,Office Supplies,Binders,332.22,5,0.3,52.81
ORD-52268,2023-03-30,2023-04-02,Kimberly Miller,Home Office,South,Georgia,Furniture,Furnishings,661.68,5,0.15,186.45
ORD-70444,2023-01-22,2023-01-25,Charles Taylor,Corporate,West,California,Furniture,Furnishings,1014.37,6,0.23,157.36
ORD-63773,2022-08-02,2022-08-03,Donna Robinson,Home Office,North,Michigan,Furniture,Tables,897.8,5,0.39,-39.53
ORD-91381,2023-01-17,2023-01-27,James Anderson,Corporate,North,Michigan,Furniture,Furnishings,253.85,9,0.23,16.16
ORD-95181,2020-08-07,2020-08-13,Lisa Ramirez,Home Office,North,Ohio,Technology,Machines,278.67,1,0.06,49.52
ORD-16949,2023-12-07,2023-12-11,David Davis,Home Office,South,Virginia,Technology,Machines,413.97,3,0.15,123.07
ORD-10845,2022-09-20,2022-09-30,Elizabeth Martin,Home Office,South,Texas,Furniture,Chairs,194.07,2,0.26,14.73
ORD-13231,2022-11-01,2022-11-09,Donald Garcia,Corporate,North,New York,Office Supplies,Envelopes,644.7,4,0.42,14.99
ORD-99302,2022-06-18,2022-07-02,Barbara Jones,Home Office,North,Michigan,Furniture,Chairs,1359.25,4,0.09,253.73
ORD-72411,2022-09-10,2022-09-15,Sarah Gonzalez,Corporate,North,Illinois,Office Supplies,Art,284.78,7,0.35,-10.67
ORD-65683,2020-10-30,2020-10-31,James Jackson,Corporate,West,California,Technology,Machines,1610.68,5,0.02,345.17
ORD-68258,2020-03-28,2020-04-03,William Lopez,Consumer,West,Nevada,Office Supplies,Binders,1316.2,9,0.43,-62.75
ORD-78820,2022-03-10,2022-03-19,Lisa Anderson,Consumer,South,Florida,Office Supplies,Labels,989.89,3,0.14,124.46
ORD-61633,2020-05-19,2020-06-02,Barbara Jackson,Home Office,West,Nevada,Office Supplies,Labels,1468.36,9,0.39,-118.33
ORD-52477,2023-04-20,2023-04-30,William Davis,Corporate,West,California,Furniture,Chairs,341.32,2,0.33,0.65
ORD-52422,2021-04-19,2021-05-02,Anthony Robinson,Home Office,South,Texas,Furniture,Furnishings,257.52,2,0.03,15.28
ORD-19552,2022-06-23,2022-07-06,Mark Gonzalez,Corporate,North,Pennsylvania,Office Supplies,Binders,445.46,3,0.49,-31.2
ORD-43095,2022-10-02,2022-10-10,Margaret Clark,Home Office,East,Connecticut,Furniture,Tables,562.79,9,0.4,-7.14
ORD-92459,2023-10-01,2023-10-03,Anthony Jackson,Consumer,North,Pennsylvania,Furniture,Bookcases,907.75,9,0.43,2.14
ORD-94178,2022-12-17,2022-12-25,Daniel Lopez,Consumer,South,Virginia,Office Supplies,Labels,2354.99,10,0.45,47.66
ORD-67524,2022-05-25,2022-06-05,Dorothy Martinez,Corporate,North,Illinois,Furniture,Tables,231.2,2,0.06,46.33
ORD-53374,2020-02-16,2020-02-20,John Ramirez,Corporate,East,Maryland,Technology,Accessories,72.76,3,0.48,-1.0
ORD-77863,2023-06-05,2023-06-14,Emily Thomas,Corporate,West,Colorado,Furniture,Chairs,86.46,5,0.33,-3.18
ORD-36281,2021-11-16,2021-11-29,Patricia Davis,Consumer,South,Florida,Technology,Accessories,3644.31,8,0.04,1006.12
ORD-14634,2021-12-09,2021-12-11,Sarah White,Corporate,North,Illinois,Office Supplies,Paper,240.66,1,0.05,25.58
ORD-55908,2022-06-02,2022-06-10,Richard Moore,Corporate,South,Texas,Furniture,Chairs,1961.66,10,0.43,20.97
ORD-82416,2022-09-14,2022-09-15,Kimberly Jones,Corporate,West,Washington,Office Supplies,Envelopes,701.38,2,0.22,207.35
ORD-58196,2021-12-21,2021-12-25,Jennifer Jackson,Corporate,West,California,Furniture,Tables,334.87,1,0.11,91.11
ORD-80283,2023-03-09,2023-03-10,David Anderson,Consumer,South,Texas,Furniture,Chairs,422.91,3,0.14,84.84
ORD-42013,2021-08-21,2021-08-24,John Williams,Home Office,West,Nevada,Technology,Phones,293.81,5,,1.7
ORD-56787,2021-03-27,2021-04-04,Jessica Taylor,Home Office,East,Massachusetts,Technology,Accessories,1156.26,5,0.16,87.99
ORD-55434,2022-04-21,2022-05-03,David Clark,Home Office,West,Arizona,Furniture,Tables,2958.44,9,0.12,303.81
ORD-58809,2020-10-17,2020-10-18,Ashley Clark,Consumer,West,Nevada,Furniture,Chairs,256.49,1,0.14,32.09
ORD-21074,2020-05-02,2020-05-07,Matthew Anderson,Home Office,West,Nevada,Furniture,Furnishings,174.32,1,0.11,37.48
ORD-79794,2020-04-17,2020-04-28,Joshua Harris,Corporate,North,Illinois,Office Supplies,Binders,1473.07,6,0.46,31.72
ORD-87458,2021-03-19,2021-04-01,Patricia Sanchez,Consumer,East,Delaware,Office Supplies,Envelopes,686.46,2,0.28,194.35
ORD-47672,2022-12-31,2023-01-08,Jessica Jones,Corporate,East,Connecticut,Office Supplies,Envelopes,296.24,1,0.14,35.13
ORD-42759,2023-01-16,2023-01-21,Nancy Rodriguez,Corporate,West,California,Technology,Accessories,1241.44,5,0.39,-10.92
ORD-26293,2021-09-20,2021-09-30,Sandra Smith,Home Office,East,Massachusetts,Furniture,Furnishings,225.04,8,0.0,31.43
ORD-93590,2023-02-13,2023-02-17,Donna Moore,Corporate,North,Illinois,Furniture,Bookcases,704.56,6,0.48,-43.19
ORD-46194,2021-06-15,2021-06-29,Elizabeth Ramirez,Corporate,South,Florida,Technology,Chairs,830.87,10,0.33,-1.5
ORD-34150,2023-11-02,2023-11-11,Patricia Thompson,Corporate,East,New Jersey,Technology,Chairs,45.65,5,0.49,1.22
ORD-56312,2023-01-11,2023-01-23,Steven Anderson,Consumer,South,Georgia,Furniture,Chairs,186.66,2,0.26,
ORD-58674,2023-10-26,2023-11-02,Charles Martin,Consumer,West,Arizona,Furniture,Chairs,1045.75,6,0.17,222.74
ORD-71693,2021-08-25,2021-09-04,Elizabeth Robinson,Consumer,South,Georgia,Furniture,Bookcases,3053.46,10,0.01,769.5
ORD-76951,2022-11-06,2022-11-19,Robert Perez,Home Office,East,Connecticut,Office Supplies,Labels,1212.4,3,0.19,84.4
ORD-20133,2021-04-04,2021-04-14,Dorothy Sanchez,Home Office,West,Colorado,Technology,Phones,233.11,1,0.3,41.98
ORD-51541,2021-07-05,2021-07-09,Nancy Davis,Home Office,East,Connecticut,Office Supplies,Paper,3269.08,8,0.16,729.88
ORD-68328,2022-04-19,2022-04-25,Nancy Lee,Consumer,East,Delaware,Technology,Phones,1287.94,8,0.3,199.26
ORD-84624,2020-09-13,2020-09-22,Joshua Rodriguez,Consumer,West,Colorado,Technology,Chairs,281.37,5,0.17,42.8
ORD-76194,2020-10-30,2020-11-09,William Brown,Corporate,South,Florida,Office Supplies,Binders,1715.8,7,0.13,484.77
ORD-23237,2020-09-15,2020-09-29,John Jones,Consumer,West,California,Technology,Chairs,2360.47,9,0.43,84.12
ORD-56447,2020-09-18,2020-09-25,Lisa Jackson,Home Office,South,Georgia,Furniture,Bookcases,3430.2,10,0.31,-319.74
ORD-56525,2022-07-08,2022-07-15,David White,Home Office,West,Nevada,Office Supplies,Envelopes,573.85,3,0.36,
ORD-76764,2020-06-20,2020-06-23,Mark Garcia,Consumer,East,Maryland,Office Supplies,Art,845.91,9,0.36,13.49
ORD-40443,2021-08-31,2021-09-08,Emily Taylor,Corporate,North,Illinois,Technology,Copiers,1193.1,7,0.14,285.54
ORD-28769,2020-03-26,2020-04-09,Andrew Lewis,Home Office,South,North Carolina,Technology,Accessories,1513.68,10,0.16,138.35
ORD-47728,2021-07-14,2021-07-22,Joshua Harris,Corporate,South,Florida,Office Supplies,Art,363.47,2,0.46,-28.66
ORD-37111,2023-02-04,2023-02-18,Paul Moore,Home Office,South,Texas,Technology,Phones,1671.72,4,0.0,
ORD-36626,2021-07-31,2021-08-10,Christopher Robinson,Corporate,West,Colorado,Furniture,Furnishings,589.31,2,0.36,-48.33
ORD-66657,2022-10-07,2022-10-12,Daniel Sanchez,Consumer,South,Georgia,Technology,Phones,149.94,2,0.37,-13.32
ORD-30542,2022-11-04,2022-11-10,Charles Lewis,Corporate,West,Colorado,Technology,Phones,364.15,1,0.22,90.51
ORD-51618,2021-01-24,2021-02-07,Emily Gonzalez,Home Office,North,New York,Furniture,Tables,369.57,4,0.34,-28.56
ORD-34524,2022-10-14,2022-10-19,James Wilson,Consumer,South,Texas,Technology,Chairs,464.25,2,0.25,105.62
ORD-15087,2022-05-06,2022-05-18,Donald Taylor,Corporate,West,Colorado,Furniture,Bookcases,708.86,3,0.44,22.16
ORD-97552,2022-09-20,2022-09-28,Donald Martinez,Home Office,West,Colorado,Office Supplies,Labels,857.66,2,0.11,235.17
ORD-47653,2022-05-09,2022-05-17,Sandra Hernandez,Corporate,South,North Carolina,Furniture,Tables,340.4,2,0.17,27.92
ORD-73404,2022-09-28,2022-10-08,Steven Miller,Corporate,South,Texas,Office Supplies,Art,2635.74,7,0.03,304.17
ORD-51630,2022-04-22,2022-04-29,Sarah Thomas,Corporate,West,Nevada,Office Supplies,Binders,1364.79,4,0.17,173.5
ORD-63714,2021-03-29,2021-04-08,Lisa Jones,Consumer,South,Texas,Technology,Copiers,3472.17,10,0.27,191.94
ORD-59700,2020-07-03,2020-07-16,Patricia Taylor,Home Office,East,Massachusetts,Technology,Phones,351.75,4,0.18,31.39
ORD-80215,2022-03-21,2022-04-04,Lisa Wilson,Home Office,South,Georgia,Furniture,Bookcases,379.76,4,0.28,20.28
ORD-12625,2022-12-14,2022-12-16,Christopher Martinez,Home Office,West,Nevada,Furniture,Tables,341.86,1,0.12,38.23
ORD-45711,2020-09-10,2020-09-24,Jennifer Williams,Corporate,West,Washington,Technology,Accessories,532.06,2,0.25,124.05
ORD-12641,2020-01-31,2020-02-12,Betty Miller,Home Office,South,Texas,Technology,Copiers,2248.88,10,0.43,-81.47
ORD-13071,2021-09-10,2021-09-15,Donald Gonzalez,Corporate,South,Texas,Office Supplies,Labels,469.66,5,0.21,71.19
ORD-46511,2022-09-16,2022-09-21,Betty Lopez,Home Office,South,North Carolina,Furniture,Furnishings,1334.07,9,0.36,-17.77
ORD-13262,2022-03-24,2022-04-06,Michael Lee,Consumer,West,Arizona,Office Supplies,Labels,1687.97,5,0.17,496.19
ORD-22502,2023-02-22,2023-02-25,Elizabeth Gonzalez,Consumer,West,Colorado,Furniture,Chairs,1545.53,10,0.42,40.1
ORD-40465,2020-04-30,2020-05-13,Elizabeth Johnson,Corporate,East,Maryland,Office Supplies,Art,1201.38,6,0.34,36.9
ORD-45146,2023-11-14,2023-11-18,Jessica Hernandez,Home Office,West,Colorado,Office Supplies,Art,1362.76,8,0.35,39.24
